id,mjd,ra,dec,f0,f1,f2,f3,f4,f5,f6,f7,reconstruction,energy,drlogl
150,58858.11237207,0.27934566,-0.31947622,1.8902725512764027,0.279345673609,1.5190874115322945,16115.332273504882,4978.082297340016,1.0,0.0,0.0,Track,29550.717,-3.7113123
151,58880.72841367,0.32108456,-0.5095813,2.080377637325733,0.32108456400043034,1.5645646358456424,4749.731678966801,1216.2511333493887,1.0,0.0,0.0,Track,22744.613,-4.0548997
152,58889.36400363,1.5994352,0.96423227,0.3238279182349374,0.5820712397360495,2.478432817697277,100.80754083453711,53.046746883962726,-0.7358369687526451,0.14388884423836115,-1.4143557261255808,Shower,100079.164,-0.0028839281
153,58956.55984036,4.0521183,0.39178118,0.36400067362581223,-1.7594679395601927,1.9092969719658173,88.79463553826214,66.7560093650959,-0.8114592354623205,0.13998082462436223,-1.6576040850980072,Shower,36993.34,-0.061882243
154,58961.47706256,1.7491485,-0.34542742,3.134750779918536,0.39976402289081214,2.272497365823565,29.887118143049843,43.77715400059893,-0.96358389468901,0.0504644930819763,-1.4401067570928328,Shower,26971.697,-0.077920236
155,58963.928709,6.252322,0.91774213,0.6530541972918475,-0.030863047276293038,-2.8603641702073497,291.9553576790186,55.286162150108545,1.0,0.0,0.0,Track,80878.84,-0.27512825
156,58982.85853554,5.8724637,-0.13317996,1.95377605762057,-1.2747659994730793,1.348211780424941,16.858726508958124,9.205657879538212,0.5542787654416526,0.5833484961754403,1.3121096070498128,Shower,35978.91,-0.05405794
157,59118.32930117,1.6871722,-0.070656024,1.6414523540412973,1.6871722123307122,1.7169646722049294,54634.456996912515,13219.272876557123,1.0,0.0,0.0,Track,112262.16,-4.853961
158,59136.09267977,3.851886,0.25359568,1.317200637741391,-2.4312992641149953,1.3718324448683195,30751.355461481864,10412.468086960906,1.0,0.0,0.0,Track,78845.49,-9.92694
159,59186.14588237,3.8841841,-0.36397758,1.9347738945658333,-2.3990011428440576,1.3012544919436384,8609.600136648716,807.2762447336942,1.0,0.0,0.0,Track,158442.8,-2.3300905
160,59220.63691508,4.6567163,0.14128317,2.8556351507346185,-1.314739279353244,-2.785073587801543,34.23008735357678,114.24422848718135,0.40468601842220675,0.46898740423223767,-1.2373893865746584,Track,37913.48,-0.7440582
161,59235.12153662,3.672353,-0.28569728,1.5459975997406683,-2.486968409153342,2.7712911563526443,183.74941407578575,94.10229364277802,-0.8401546419544812,0.011161724114266757,-3.141592653589793,Shower,98995.1,-0.00403799
162,59295.10705066,1.4785844,-0.7761143,2.3469106402228235,1.4785844509782653,1.5352794463689026,42053.159774035776,6885.134538256134,1.0,0.0,0.0,Track,44247.86,-7.4181395
163,59302.69478265,0.5940117,-0.51738256,2.0781457738422637,1.148890254157796,-2.9542369681913416,49.41424311074793,25.564019789034237,-0.8471312238447627,0.11376757857162752,1.5607273814523865,Shower,98114.836,-0.03682949
164,59320.08195265,3.1378314,-0.09005603,3.0257164942235075,2.621573339523328,3.008172302343283,8.915569243573305,20.000114708851267,-1.0,0.3926158178408268,-0.3909855298010794,Shower,33534.773,-0.031000663
165,59353.86114505,2.9274347,-0.44810846,2.0189047818951957,2.927434615084096,1.6589340326371051,19459.417589203207,6482.309347837464,1.0,0.0,0.0,Track,76622.49,-6.111502
166,59412.65623959,1.59449,0.683018,1.9876834567068915,-0.8630037922600191,-0.9640076470708346,48.80878086474237,23.415222759864765,-0.013886849475960073,2.9825949400430023,3.1000261534165103,Track,71863.92,-2.84417
167,59483.22651554,4.3859653,-0.54234546,2.1131417811700737,-1.8972199852313796,2.1770655770250498,19.772681665195126,3.1360566527205873,1.0,0.0,0.0,Shower,35731.258,0.10405058
168,59546.11328469,0.4328122,0.17297411,1.3548340201377276,0.7662667879367233,1.66771607918028,40.039759966151706,20.35519196534621,1.0,0.013009779737477033,3.141592653589793,Shower,55166.504,-0.067692
169,59558.90157761,2.2815807,0.5290971,2.9886342985832868,2.9553685823584264,2.8299726141173287,44.92770754492468,53.74664728820138,-1.0,3.033529715624438,0.9384837436240173,Shower,27625.223,-0.14002062
170,59591.03341297,3.963834,0.025134869,1.6765449491872595,-2.475976596020772,2.265574667144473,688.2346311622615,147.75221328490187,0.904391845104262,0.11867510395190213,-0.006725258057259276,Track,111455.51,-0.6213364
171,59631.02938795,5.107744,0.34998605,1.2174936175812392,-1.2709255822495025,1.532884420833814,590.6300424110551,133.4528600643313,1.0,0.0494144835263904,0.04595217205041377,Track,67618.01,-1.7935063
172,59636.36298912,4.845091,-0.37391454,1.9447108636307635,-1.4380944792340895,2.761121545617657,12621.549326165172,2271.190243902778,1.0,0.0,0.0,Track,25492.299,-10.641099
173,59726.85210387,3.962043,0.2145183,1.6296215448452014,-0.7331291552798571,-1.8342999535740887,11.273091889013479,106.11384262665968,-0.3232216536840874,2.172517941480706,0.9377645239690088,Shower,70391.586,0.01604647
174,59732.33752619,1.0633477,-0.94007957,1.3285880876283012,0.011967627875910698,1.998210578259562,113.14931488482208,34.87752316821055,0.5073910060095904,1.5078131531710428,-1.561927497861926,Shower,104558.42,-0.016467778
175,59755.59350155,3.2245133,0.0077982084,1.5629981184173092,-3.058671910538269,3.107870504713899,311.5585441684201,23.66483651963579,1.0,0.0,0.0,Shower,501922.56,-0.005279822
176,59788.34757287,3.65081,-0.6439671,3.0909854378161996,2.4156265540520336,0.03006420182769705,108.71696836704746,77.07872182062492,-0.758182391839027,0.3546923128979106,1.638522372301178,Shower,54084.098,-0.019292928
177,59792.17261876,2.6848195,-0.1582742,2.768060993506115,2.437730568537794,2.283418229572438,79.49511615762009,62.75496168403593,-0.3808927930471507,0.5603728307324773,1.3939557002730951,Shower,122475.13,-0.039058194
